experiment_number,num_students,num_schools,capacities_generated,num_capacities,num_repeats_profiles,num_repeat_sampler,epsilon,manipulators_ratio,default_fair_num_student,num_manipulations,algorithm,k,possible_percentage_manipulators,average_runtime,utility_rating_in_experiment,average_utility,average_utility_fair_students,average_utility_manipulator_students,average_actual_percentage_manipulators,average_number_manipulations,average_percentage_unassigned_students,average_percentage_unassigned_fair_students,average_percentage_unassigned_manipulator_students,k_to_schools_ratio
113.0,200,10,True,5,5,50,0.002,0.75,50,8,boston,10,75.0,169.48112699508667,2.0,0.0945502719792889,0.0946388132549397,0.0945207582207387,0.0,0.0,0.0,0.0,0.0,1.0
114.0,200,10,True,5,5,50,0.002,0.75,50,10,gs,1,75.0,141.90608521461488,9.0,0.0944378554203667,0.0598076151059885,0.1059812688584928,68.56,500.24,29.82,68.0464,17.07786666666667,0.1
114.0,200,10,True,5,5,50,0.002,0.75,50,10,gs,2,75.0,144.84488757133485,10.0,0.0891899520913808,0.0706351882142804,0.0953748733837475,74.34,539.8,31.4732,59.73440000000001,22.0528,0.2
114.0,200,10,True,5,5,50,0.002,0.75,50,10,gs,3,75.0,150.58708806037902,11.0,0.0888185131150234,0.0815430612574077,0.0912436637342286,60.24,481.08,30.7088,50.5536,24.093866666666667,0.3
114.0,200,10,True,5,5,50,0.002,0.75,50,10,gs,4,75.0,157.10050018310548,8.0,0.0953258403390638,0.0852832754327659,0.0986733619744964,73.56,438.04,22.7132,45.4736,15.1264,0.4
114.0,200,10,True,5,5,50,0.002,0.75,50,10,gs,5,75.0,165.36209603309632,7.0,0.0978340849946582,0.0973479557261836,0.0979961280841497,67.68,347.08,17.5476,31.864,12.775466666666668,0.5
114.0,200,10,True,5,5,50,0.002,0.75,50,10,gs,6,75.0,177.89780066490172,6.0,0.0993275647832439,0.0960940254241504,0.1004054112362751,60.78,288.72,13.1216,26.8736,8.5376,0.6
114.0,200,10,True,5,5,50,0.002,0.75,50,10,gs,7,75.0,189.636743850708,5.0,0.0997285481372582,0.0944310176111812,0.1014943916459505,60.24,218.2,10.4516,25.8336,5.324266666666667,0.7
114.0,200,10,True,5,5,50,0.002,0.75,50,10,gs,8,75.0,200.5940657234192,4.0,0.1012185402869289,0.0998344127241297,0.1016799161411953,52.94,142.4,5.5352,12.976,3.054933333333333,0.8
114.0,200,10,True,5,5,50,0.002,0.75,50,10,gs,9,75.0,209.1209069633484,3.0,0.1015418243969337,0.1013362545506322,0.1016103476790343,20.42,43.8,2.9960000000000004,4.5232,2.486933333333333,0.9
114.0,200,10,True,5,5,50,0.002,0.75,50,10,gs,10,75.0,209.5411216831208,2.0,0.1017575771010575,0.1020839472208717,0.1016487870611194,0.0,0.0,0.0,0.0,0.0,1.0
114.0,200,10,True,5,5,50,0.002,0.75,50,10,boston,10,75.0,140.1384976196289,1.0,0.1018026355053604,0.1021956376641771,0.1016716347857548,0.0,0.0,0.0,0.0,0.0,1.0
115.0,200,10,True,5,5,50,0.002,1.0,0,5,gs,1,100.0,184.21825963974,10.0,0.0782967978086487,0.0,0.0782967978086487,82.74,459.04,46.76,0.0,46.76,0.1
115.0,200,10,True,5,5,50,0.002,1.0,0,5,gs,2,100.0,186.43655081748963,11.0,0.0755523063276739,0.0,0.0755523063276739,78.14,471.56,47.4412,0.0,47.4412,0.2
115.0,200,10,True,5,5,50,0.002,1.0,0,5,gs,3,100.0,191.070838098526,9.0,0.0892027423724233,0.0,0.0892027423724233,86.54,598.84,28.71,0.0,28.71,0.3
115.0,200,10,True,5,5,50,0.002,1.0,0,5,gs,4,100.0,198.7397840595245,3.0,0.0925325303329318,0.0,0.0925325303329318,95.64,600.76,18.7616,0.0,18.7616,0.4
115.0,200,10,True,5,5,50,0.002,1.0,0,5,gs,5,100.0,209.58107660293572,8.0,0.0910404076692548,0.0,0.0910404076692548,88.1,458.76,18.6976,0.0,18.6976,0.5
115.0,200,10,True,5,5,50,0.002,1.0,0,5,gs,6,100.0,227.5196207046509,4.0,0.0920824463041638,0.0,0.0920824463041638,66.82,375.44,13.87,0.0,13.87,0.6
115.0,200,10,True,5,5,50,0.002,1.0,0,5,gs,7,100.0,245.3775150299072,1.0,0.0933581872746857,0.0,0.0933581872746857,89.86,364.08,7.187200000000001,0.0,7.187200000000001,0.7
115.0,200,10,True,5,5,50,0.002,1.0,0,5,gs,8,100.0,261.489083070755,2.0,0.0925617959882463,0.0,0.0925617959882463,75.58,216.0,5.6448,0.0,5.6448,0.8
115.0,200,10,True,5,5,50,0.002,1.0,0,5,gs,9,100.0,274.7255436706543,7.0,0.0918345222191247,0.0,0.0918345222191247,34.04,72.6,4.1064,0.0,4.1064,0.9
115.0,200,10,True,5,5,50,0.002,1.0,0,5,gs,10,100.0,275.26482406616213,5.0,0.0920105922889454,0.0,0.0920105922889454,0.0,0.0,0.0,0.0,0.0,1.0
115.0,200,10,True,5,5,50,0.002,1.0,0,5,boston,10,100.0,183.01975923538208,6.0,0.0919169515944416,0.0,0.0919169515944416,0.0,0.0,0.0,0.0,0.0,1.0
116.0,200,10,True,5,5,50,0.002,1.0,0,8,gs,1,100.0,229.36999011993407,7.0,0.0933389751281808,0.0,0.0933389751281808,82.5,552.36,31.08,0.0,31.08,0.1
116.0,200,10,True,5,5,50,0.002,1.0,0,8,gs,2,100.0,233.78915773391725,8.0,0.0928576712421936,0.0,0.0928576712421936,93.66,706.08,28.1052,0.0,28.1052,0.2
116.0,200,10,True,5,5,50,0.002,1.0,0,8,gs,3,100.0,241.21622603416444,9.0,0.0921036606201936,0.0,0.0921036606201936,94.46,626.88,26.0692,0.0,26.0692,0.3
116.0,200,10,True,5,5,50,0.002,1.0,0,8,gs,4,100.0,252.81369740486144,5.0,0.0941793426102906,0.0,0.0941793426102906,86.6,515.88,21.566,0.0,21.566,0.4
116.0,200,10,True,5,5,50,0.002,1.0,0,8,gs,5,100.0,265.54155029296874,11.0,0.089251202955558,0.0,0.089251202955558,72.84,327.16,26.9216,0.0,26.9216,0.5
116.0,200,10,True,5,5,50,0.002,1.0,0,8,gs,6,100.0,284.17460069656374,10.0,0.091505001670653,0.0,0.091505001670653,54.84,265.2,20.85,0.0,20.85,0.6
116.0,200,10,True,5,5,50,0.002,1.0,0,8,gs,7,100.0,308.80601438522336,6.0,0.093711877586063,0.0,0.093711877586063,61.16,272.32,13.6848,0.0,13.6848,0.7
116.0,200,10,True,5,5,50,0.002,1.0,0,8,gs,8,100.0,326.70793305397035,1.0,0.0947057719466523,0.0,0.0947057719466523,79.6,252.36,7.2704,0.0,7.2704,0.8
116.0,200,10,True,5,5,50,0.002,1.0,0,8,gs,9,100.0,343.28791318893434,4.0,0.0944386280948745,0.0,0.0944386280948745,51.58,111.96,5.794,0.0,5.794,0.9
116.0,200,10,True,5,5,50,0.002,1.0,0,8,gs,10,100.0,343.83644097328187,2.0,0.094592229010351,0.0,0.094592229010351,0.0,0.0,0.0,0.0,0.0,1.0
116.0,200,10,True,5,5,50,0.002,1.0,0,8,boston,10,100.0,227.12425791740412,3.0,0.0945502719792889,0.0,0.0945502719792889,0.0,0.0,0.0,0.0,0.0,1.0
117.0,200,10,True,5,5,50,0.002,1.0,0,10,gs,1,100.0,235.9087599658966,8.0,0.0928007903181946,0.0,0.0928007903181946,82.68,552.92,31.48,0.0,31.48,0.1
117.0,200,10,True,5,5,50,0.002,1.0,0,10,gs,2,100.0,240.4179610824585,7.0,0.0931381959015277,0.0,0.0931381959015277,93.96,717.04,27.1188,0.0,27.1188,0.2
117.0,200,10,True,5,5,50,0.002,1.0,0,10,gs,3,100.0,247.94149708747864,9.0,0.0926759094926726,0.0,0.0926759094926726,94.84,638.16,25.3948,0.0,25.3948,0.3
117.0,200,10,True,5,5,50,0.002,1.0,0,10,gs,4,100.0,259.16012892723086,6.0,0.0937702344449221,0.0,0.0937702344449221,86.78,510.88,21.998,0.0,21.998,0.4
117.0,200,10,True,5,5,50,0.002,1.0,0,10,gs,5,100.0,271.9342125892639,11.0,0.089355733170582,0.0,0.089355733170582,72.44,327.08,27.03,0.0,27.03,0.5
117.0,200,10,True,5,5,50,0.002,1.0,0,10,gs,6,100.0,290.2385254383087,10.0,0.0914446160990269,0.0,0.0914446160990269,54.68,263.6,20.8148,0.0,20.8148,0.6
117.0,200,10,True,5,5,50,0.002,1.0,0,10,gs,7,100.0,314.0194871902466,5.0,0.0938578744437601,0.0,0.0938578744437601,63.54,284.16,12.9388,0.0,12.9388,0.7
117.0,200,10,True,5,5,50,0.002,1.0,0,10,gs,8,100.0,331.0594076251984,1.0,0.0946783602048831,0.0,0.0946783602048831,80.44,253.2,7.2128,0.0,7.2128,0.8
117.0,200,10,True,5,5,50,0.002,1.0,0,10,gs,9,100.0,347.9936428260803,4.0,0.0943552873611489,0.0,0.0943552873611489,51.76,112.76,5.7672,0.0,5.7672,0.9
117.0,200,10,True,5,5,50,0.002,1.0,0,10,gs,10,100.0,348.54131878852843,2.0,0.0945612287391707,0.0,0.0945612287391707,0.0,0.0,0.0,0.0,0.0,1.0
117.0,200,10,True,5,5,50,0.002,1.0,0,10,boston,10,100.0,233.64500900268555,3.0,0.0945502719792889,0.0,0.0945502719792889,0.0,0.0,0.0,0.0,0.0,1.0
118.0,200,10,True,5,5,50,0.005,0.5,100,5,gs,1,50.0,83.90491854667664,10.0,0.0734231434337208,0.0285463338814354,0.1182999529860062,50.0,270.32,49.64,84.8,14.48,0.1
118.0,200,10,True,5,5,50,0.005,0.5,100,5,gs,2,50.0,84.84252086639404,11.0,0.0715010789078084,0.0406755004911632,0.1023266573244535,40.66,236.4,49.882,76.7928,22.9712,0.2
118.0,200,10,True,5,5,50,0.005,0.5,100,5,gs,3,50.0,86.93637660980225,9.0,0.080257153974937,0.0595067135631087,0.1010075943867654,47.84,323.52,38.9872,63.647200000000005,14.3272,0.3
118.0,200,10,True,5,5,50,0.005,0.5,100,5,gs,4,50.0,90.58383485794069,8.0,0.0816773773605394,0.0650023664260242,0.0983523882950546,49.98,324.8,33.8216,58.0624,9.5808,0.4
118.0,200,10,True,5,5,50,0.005,0.5,100,5,gs,5,50.0,95.19433444976806,7.0,0.0824397959045771,0.0738775489527101,0.0910020428564441,47.62,244.84,31.5292,49.2928,13.7656,0.5
118.0,200,10,True,5,5,50,0.005,0.5,100,5,gs,6,50.0,101.94295547485352,6.0,0.0849493223607649,0.0785769795013146,0.0913216652202151,37.72,200.72,26.1344,42.0328,10.236,0.6
118.0,200,10,True,5,5,50,0.005,0.5,100,5,gs,7,50.0,109.5123212814331,5.0,0.0867706140053999,0.0794441969636541,0.0940970310471457,46.46,171.8,20.8808,38.9096,2.852,0.7
118.0,200,10,True,5,5,50,0.005,0.5,100,5,gs,8,50.0,117.43861552238464,4.0,0.0890538459467636,0.0860332502444807,0.0920744416490464,39.64,103.68,14.5196,24.9456,4.0936,0.8
118.0,200,10,True,5,5,50,0.005,0.5,100,5,gs,9,50.0,123.9751326751709,3.0,0.0912515421157342,0.0907174834965402,0.0917856007349283,16.98,36.2,6.3088,8.3208,4.2968,0.9
118.0,200,10,True,5,5,50,0.005,0.5,100,5,gs,10,50.0,124.32261556625366,1.0,0.0920313613116046,0.0918396487714804,0.0922230738517287,0.0,0.0,0.0,0.0,0.0,1.0
118.0,200,10,True,5,5,50,0.005,0.5,100,5,boston,10,50.0,83.31783987998962,2.0,0.0919169515944416,0.0917729256077505,0.0920609775811327,0.0,0.0,0.0,0.0,0.0,1.0
119.0,200,10,True,5,5,50,0.005,0.5,100,8,gs,1,50.0,87.43097429275512,10.0,0.0753731589467403,0.0285270245991162,0.1222192932943643,50.0,342.12,44.82,84.8,4.84,0.1
119.0,200,10,True,5,5,50,0.005,0.5,100,8,gs,2,50.0,88.8572840499878,11.0,0.071466869767365,0.0413270452484587,0.1016066942862713,40.7,307.92,47.2992,76.3904,18.208,0.2
119.0,200,10,True,5,5,50,0.005,0.5,100,8,gs,3,50.0,92.1168440914154,9.0,0.0810302473509666,0.0599545898814552,0.102105904820478,47.6,392.28,36.3164,63.3768,9.256,0.3
119.0,200,10,True,5,5,50,0.005,0.5,100,8,gs,4,50.0,96.9289468383789,8.0,0.0820656272744878,0.0650487403285176,0.099082514220458,50.0,352.4,33.2912,58.04639999999999,8.536,0.4
119.0,200,10,True,5,5,50,0.005,0.5,100,8,gs,5,50.0,102.08300013542176,7.0,0.0827069212724865,0.0744089328152041,0.0910049097297689,47.8,247.36,31.4156,48.9968,13.8344,0.5
119.0,200,10,True,5,5,50,0.005,0.5,100,8,gs,6,50.0,109.21222619056702,6.0,0.0848807442090564,0.078465753642903,0.0912957347752098,37.38,199.36,26.3352,42.096,10.5744,0.6
119.0,200,10,True,5,5,50,0.005,0.5,100,8,gs,7,50.0,116.7990424823761,5.0,0.0866504301823385,0.0794040549022236,0.0938968054624534,46.68,173.12,20.82,38.8528,2.7872000000000003,0.7
119.0,200,10,True,5,5,50,0.005,0.5,100,8,gs,8,50.0,124.2666239452362,4.0,0.0891301070926451,0.0861480237195625,0.0921121904657276,39.96,105.24,14.461199999999998,24.8288,4.0936,0.8
119.0,200,10,True,5,5,50,0.005,0.5,100,8,gs,9,50.0,131.0071331977844,3.0,0.0912707477366485,0.0908987413300696,0.0916427541432274,16.76,36.04,6.2212,8.283199999999999,4.1592,0.9
119.0,200,10,True,5,5,50,0.005,0.5,100,8,gs,10,50.0,131.33093197822572,2.0,0.0919099474431673,0.091784274013915,0.0920356208724197,0.0,0.0,0.0,0.0,0.0,1.0
119.0,200,10,True,5,5,50,0.005,0.5,100,8,boston,10,50.0,86.47307153701782,1.0,0.0919169515944416,0.0917729256077505,0.0920609775811327,0.0,0.0,0.0,0.0,0.0,1.0
120.0,200,10,True,5,5,50,0.005,0.5,100,10,gs,1,50.0,99.5079726600647,11.0,0.078148021396087,0.0314813607627632,0.1248146820294108,49.76,322.64,44.24,83.18799999999999,5.292000000000001,0.1
120.0,200,10,True,5,5,50,0.005,0.5,100,10,gs,2,50.0,101.37547247886658,9.0,0.0807990348185367,0.0486988172138219,0.1128992524232515,50.0,369.96,40.508,72.2072,8.8088,0.2
120.0,200,10,True,5,5,50,0.005,0.5,100,10,gs,3,50.0,104.61319396972657,10.0,0.080795784457721,0.0577517004770135,0.1038398684384285,50.0,324.12,39.2584,65.3312,13.1856,0.3
120.0,200,10,True,5,5,50,0.005,0.5,100,10,gs,4,50.0,110.10531385421751,7.0,0.0854566849506728,0.0732423214556066,0.0976710484457389,48.58,274.88,32.6968,52.5616,12.832,0.4
120.0,200,10,True,5,5,50,0.005,0.5,100,10,gs,5,50.0,115.75455108642578,8.0,0.0846245381993823,0.078106514345781,0.0911425620529836,40.84,188.08,33.7824,45.5696,21.9952,0.5
120.0,200,10,True,5,5,50,0.005,0.5,100,10,gs,6,50.0,123.1416880130768,6.0,0.0881173752375032,0.0823120346163067,0.0939227158586998,29.2,142.64,27.4692,38.56,16.3784,0.6
120.0,200,10,True,5,5,50,0.005,0.5,100,10,gs,7,50.0,131.0988578414917,5.0,0.0899357861786556,0.0858881706747353,0.0939834016825758,31.32,135.6,22.0992,32.6024,11.595999999999998,0.7
120.0,200,10,True,5,5,50,0.005,0.5,100,10,gs,8,50.0,139.906001663208,4.0,0.0915567796010442,0.0875652988361062,0.0955482603659821,40.4,120.8,16.5212,28.832,4.2104,0.8
120.0,200,10,True,5,5,50,0.005,0.5,100,10,gs,9,50.0,147.1653863620758,3.0,0.093399741621372,0.0926051937553861,0.0941942894873579,24.7,51.76,9.304,12.66,5.948,0.9
120.0,200,10,True,5,5,50,0.005,0.5,100,10,gs,10,50.0,147.49805841445922,2.0,0.0945197651206196,0.0944776774492811,0.0945618527919581,0.0,0.0,0.0,0.0,0.0,1.0
120.0,200,10,True,5,5,50,0.005,0.5,100,10,boston,10,50.0,98.67676141738892,1.0,0.0945502719792889,0.0944348045010325,0.0946657394575454,0.0,0.0,0.0,0.0,0.0,1.0
13.0,100,5,True,5,5,50,0.005,0.75,25,2,gs,1,75.0,3.0135267543792725,6.0,0.1960635266399202,0.1401376576370236,0.214705482974219,67.2,107.28,24.76,59.8848,13.051733333333331,0.2
13.0,100,5,True,5,5,50,0.005,0.75,25,2,gs,2,75.0,3.259670600891113,5.0,0.2125796566188933,0.1741723309543111,0.2253820985070874,72.96,104.48,12.0088,42.8192,1.7386666666666668,0.4
13.0,100,5,True,5,5,50,0.005,0.75,25,2,gs,3,75.0,3.7136345863342286,4.0,0.2143630027928339,0.2066048777807545,0.2169490444635269,55.6,75.96,7.3872,17.3152,4.077866666666667,0.6
13.0,100,5,True,5,5,50,0.005,0.75,25,2,gs,4,75.0,4.209699821472168,3.0,0.21526557018033,0.2156658371990997,0.21513214784074,18.96,20.6,2.9736,3.9392,2.651733333333333,0.8
13.0,100,5,True,5,5,50,0.005,0.75,25,2,gs,5,75.0,4.282285795211792,2.0,0.2159877431418246,0.2164552044419154,0.215831922708461,0.0,0.0,0.0,0.0,0.0,1.0
13.0,100,5,True,5,5,50,0.005,0.75,25,2,boston,5,75.0,2.879944372177124,1.0,0.2164501712993387,0.2173365448918688,0.2161547134351621,0.0,0.0,0.0,0.0,0.0,1.0
121.0,200,10,True,5,5,50,0.005,0.75,50,5,gs,1,75.0,124.58256238937378,11.0,0.0850737066101073,0.0498890118790394,0.0968019381871299,70.66,408.84,40.58,73.28960000000001,29.6768,0.1
121.0,200,10,True,5,5,50,0.005,0.75,50,5,gs,2,75.0,126.06336839675905,10.0,0.0851072694530398,0.0667496438589669,0.0912264779843974,74.44,429.8,38.4692,61.6384,30.746133333333333,0.2
121.0,200,10,True,5,5,50,0.005,0.75,50,5,gs,3,75.0,129.1566476726532,9.0,0.086109096059212,0.0731958443320792,0.0904135133015895,74.18,398.4,35.2292,55.448,28.4896,0.3
121.0,200,10,True,5,5,50,0.005,0.75,50,5,gs,4,75.0,134.92211939811708,6.0,0.0887415063839395,0.0849837176236015,0.0899941026373856,67.24,325.88,29.88,44.1008,25.13973333333333,0.4
121.0,200,10,True,5,5,50,0.005,0.75,50,5,gs,5,75.0,141.44307281494142,8.0,0.0862107120947281,0.085534469999265,0.0864361261265492,54.78,223.16,31.4096,39.392,28.748800000000003,0.5
121.0,200,10,True,5,5,50,0.005,0.75,50,5,gs,6,75.0,150.9610949897766,7.0,0.088179703611757,0.082229149831746,0.0901632215384273,34.24,151.6,27.498800000000003,38.4688,23.842133333333337,0.6
121.0,200,10,True,5,5,50,0.005,0.75,50,5,gs,7,75.0,163.16289269447327,5.0,0.0907933567055159,0.0863443816766677,0.0922763483817986,36.9,154.44,20.652800000000003,32.0032,16.869333333333334,0.7
121.0,200,10,True,5,5,50,0.005,0.75,50,5,gs,8,75.0,174.16796213150025,4.0,0.0934185879795903,0.0877305672407455,0.0953145948925386,54.08,160.88,11.871199999999998,27.9088,6.525333333333333,0.8
121.0,200,10,True,5,5,50,0.005,0.75,50,5,gs,9,75.0,184.1089754676819,3.0,0.0936990740567598,0.0925725785878087,0.0940745725464102,30.06,63.2,8.526,12.632,7.157333333333334,0.9
121.0,200,10,True,5,5,50,0.005,0.75,50,5,gs,10,75.0,184.52768887519835,1.0,0.0945918624063689,0.0943985475240818,0.0946563007004646,0.0,0.0,0.0,0.0,0.0,1.0
121.0,200,10,True,5,5,50,0.005,0.75,50,5,boston,10,75.0,123.59724306106568,2.0,0.0945502719792889,0.0946388132549397,0.0945207582207387,0.0,0.0,0.0,0.0,0.0,1.0
122.0,200,10,True,5,5,50,0.005,0.75,50,8,gs,1,75.0,147.97864057540897,8.0,0.0765480361987905,0.0420471644716508,0.0880483267745037,73.4,586.2,36.06,77.36,22.293333333333337,0.1
122.0,200,10,True,5,5,50,0.005,0.75,50,8,gs,2,75.0,151.25846460342407,11.0,0.0739701569814402,0.0403750707346649,0.0851685190636987,67.8,567.08,35.8356,76.7744,22.18933333333333,0.2
122.0,200,10,True,5,5,50,0.005,0.75,50,8,gs,3,75.0,156.31245854377747,10.0,0.0750784616673591,0.0524219569899351,0.082630629893167,74.76,528.92,31.738000000000003,66.8928,20.01973333333333,0.3
122.0,200,10,True,5,5,50,0.005,0.75,50,8,gs,4,75.0,164.67625950813294,7.0,0.0775530351734182,0.0664881786052678,0.081241320696135,69.52,485.4,26.308000000000003,54.8032,16.8096,0.4
122.0,200,10,True,5,5,50,0.005,0.75,50,8,gs,5,75.0,174.28982844352723,9.0,0.076402010367882,0.0679506976755868,0.0792191145986471,66.92,381.44,27.1744,50.5408,19.3856,0.5
122.0,200,10,True,5,5,50,0.005,0.75,50,8,gs,6,75.0,185.0309004688263,6.0,0.0798173483519798,0.0714721569151855,0.0825990788309112,61.5,311.12,18.8808,43.857600000000005,10.5552,0.6
122.0,200,10,True,5,5,50,0.005,0.75,50,8,gs,7,75.0,196.55741481781007,5.0,0.0800553509424747,0.0718850494889326,0.082778784760322,57.14,210.48,16.333199999999998,39.1792,8.717866666666668,0.7
122.0,200,10,True,5,5,50,0.005,0.75,50,8,gs,8,75.0,208.3139063739777,4.0,0.080950569686971,0.0760910186910989,0.0825704200189284,54.1,145.6,10.9628,27.1792,5.557333333333333,0.8
122.0,200,10,True,5,5,50,0.005,0.75,50,8,gs,9,75.0,218.77272537231443,3.0,0.0817611157643416,0.0814070625203175,0.0818791335123496,21.62,47.04,6.2264,8.1904,5.571733333333334,0.9
122.0,200,10,True,5,5,50,0.005,0.75,50,8,gs,10,75.0,219.2284364700317,1.0,0.0823303927849245,0.0822846466812225,0.0823456414861584,0.0,0.0,0.0,0.0,0.0,1.0
122.0,200,10,True,5,5,50,0.005,0.75,50,8,boston,10,75.0,146.4324636936188,2.0,0.0822946894411649,0.0823792001799534,0.082266519194902,0.0,0.0,0.0,0.0,0.0,1.0
123.0,200,10,True,5,5,50,0.005,0.75,50,10,gs,1,75.0,142.6299937057495,7.0,0.0891959768454944,0.0508361166181328,0.1019825969212816,71.04,466.84,34.68,72.8272,21.964266666666667,0.1
123.0,200,10,True,5,5,50,0.005,0.75,50,10,gs,2,75.0,145.09469487190248,8.0,0.0885546602425386,0.0669064893678846,0.0957707172007566,74.38,498.6,32.8112,61.5792,23.221866666666664,0.2
123.0,200,10,True,5,5,50,0.005,0.75,50,10,gs,3,75.0,150.9727830028534,10.0,0.0879105748436144,0.0743436806657807,0.0924328729028924,74.28,472.8,31.0456,54.8304,23.11733333333333,0.3
123.0,200,10,True,5,5,50,0.005,0.75,50,10,gs,4,75.0,158.0744453525543,6.0,0.0892922026020097,0.0860421739125368,0.0903755454985006,67.32,361.8,28.524,43.4224,23.55786666666667,0.4
123.0,200,10,True,5,5,50,0.005,0.75,50,10,gs,5,75.0,165.6235259246826,11.0,0.0860433777172806,0.085144088092046,0.0863431409256921,54.4,226.4,31.682,39.8192,28.9696,0.5
123.0,200,10,True,5,5,50,0.005,0.75,50,10,gs,6,75.0,176.2469266319275,9.0,0.0881657831597021,0.0814535922760463,0.0904031801209207,35.06,156.4,27.358400000000003,38.8672,23.522133333333333,0.6
123.0,200,10,True,5,5,50,0.005,0.75,50,10,gs,7,75.0,188.9564670276642,5.0,0.0908678661745317,0.0860143182816434,0.0924857154721612,36.98,155.28,20.626,32.28,16.741333333333333,0.7
123.0,200,10,True,5,5,50,0.005,0.75,50,10,gs,8,75.0,200.87312311172485,4.0,0.0934183129502201,0.087883932255353,0.0952631065151758,53.76,159.8,11.8528,27.696,6.571733333333334,0.8
123.0,200,10,True,5,5,50,0.005,0.75,50,10,gs,9,75.0,210.7138933467865,3.0,0.0936864205824921,0.0929976263440243,0.0939160186619813,29.92,62.72,8.5352,12.5376,7.201066666666667,0.9
123.0,200,10,True,5,5,50,0.005,0.75,50,10,gs,10,75.0,211.11285031318664,2.0,0.0945400073885904,0.0942698541840733,0.0946300584567629,0.0,0.0,0.0,0.0,0.0,1.0
123.0,200,10,True,5,5,50,0.005,0.75,50,10,boston,10,75.0,141.10235505104066,1.0,0.0945502719792889,0.0946388132549397,0.0945207582207387,0.0,0.0,0.0,0.0,0.0,1.0
124.0,200,10,True,5,5,50,0.005,1.0,0,5,gs,1,100.0,152.99053987503052,11.0,0.0958624334913752,0.0,0.0958624334913752,65.6,342.2,36.9,0.0,36.9,0.1
124.0,200,10,True,5,5,50,0.005,1.0,0,5,gs,2,100.0,156.50239713668824,9.0,0.0998343256381116,0.0,0.0998343256381116,76.86,414.4,31.24,0.0,31.24,0.2
124.0,200,10,True,5,5,50,0.005,1.0,0,5,gs,3,100.0,160.3263545227051,10.0,0.0971077954828341,0.0,0.0971077954828341,78.64,352.32,31.2092,0.0,31.2092,0.3
124.0,200,10,True,5,5,50,0.005,1.0,0,5,gs,4,100.0,167.52841610908507,7.0,0.1047561189386093,0.0,0.1047561189386093,82.94,381.6,20.0756,0.0,20.0756,0.4
124.0,200,10,True,5,5,50,0.005,1.0,0,5,gs,5,100.0,176.67986062049866,8.0,0.1019864699384304,0.0,0.1019864699384304,59.66,252.52,22.2456,0.0,22.2456,0.5
124.0,200,10,True,5,5,50,0.005,1.0,0,5,gs,6,100.0,189.83288531303407,5.0,0.1054677765977457,0.0,0.1054677765977457,62.58,246.72,14.1832,0.0,14.1832,0.6
124.0,200,10,True,5,5,50,0.005,1.0,0,5,gs,7,100.0,202.53586362838743,6.0,0.1052155253050724,0.0,0.1052155253050724,37.32,150.8,13.3044,0.0,13.3044,0.7
124.0,200,10,True,5,5,50,0.005,1.0,0,5,gs,8,100.0,216.2886275196076,3.0,0.1064218478633826,0.0,0.1064218478633826,47.98,136.52,9.1996,0.0,9.1996,0.8
124.0,200,10,True,5,5,50,0.005,1.0,0,5,gs,9,100.0,228.0929105758667,4.0,0.1063742473178497,0.0,0.1063742473178497,27.34,56.08,6.647200000000001,0.0,6.647200000000001,0.9
124.0,200,10,True,5,5,50,0.005,1.0,0,5,gs,10,100.0,228.59594779968265,2.0,0.1069398676190907,0.0,0.1069398676190907,0.0,0.0,0.0,0.0,0.0,1.0
124.0,200,10,True,5,5,50,0.005,1.0,0,5,boston,10,100.0,151.49738292694093,1.0,0.1070310035612638,0.0,0.1070310035612638,0.0,0.0,0.0,0.0,0.0,1.0
125.0,200,10,True,5,5,50,0.005,1.0,0,8,gs,1,100.0,183.0942017841339,7.0,0.0908638182296479,0.0,0.0908638182296479,81.08,512.32,34.02,0.0,34.02,0.1
125.0,200,10,True,5,5,50,0.005,1.0,0,8,gs,2,100.0,186.8751950073242,5.0,0.0918902123526145,0.0,0.0918902123526145,91.92,621.6,29.456,0.0,29.456,0.2
125.0,200,10,True,5,5,50,0.005,1.0,0,8,gs,3,100.0,192.7810907840729,9.0,0.0902461318795955,0.0,0.0902461318795955,92.14,526.8,29.0556,0.0,29.0556,0.3
125.0,200,10,True,5,5,50,0.005,1.0,0,8,gs,4,100.0,203.1719570350647,8.0,0.0905113129490128,0.0,0.0905113129490128,78.72,398.68,27.132,0.0,27.132,0.4
125.0,200,10,True,5,5,50,0.005,1.0,0,8,gs,5,100.0,212.86852729797363,11.0,0.0867984809601251,0.0,0.0867984809601251,63.56,244.96,31.162000000000003,0.0,31.162000000000003,0.5
125.0,200,10,True,5,5,50,0.005,1.0,0,8,gs,6,100.0,227.5623338222504,10.0,0.0884702508830177,0.0,0.0884702508830177,40.24,169.0,27.1356,0.0,27.1356,0.6
125.0,200,10,True,5,5,50,0.005,1.0,0,8,gs,7,100.0,243.0496788978577,6.0,0.0912588736160657,0.0,0.0912588736160657,39.6,165.2,20.0888,0.0,20.0888,0.7
125.0,200,10,True,5,5,50,0.005,1.0,0,8,gs,8,100.0,257.8592891693115,3.0,0.094395570364233,0.0,0.094395570364233,63.22,186.96,10.1964,0.0,10.1964,0.8
