experiment_number,num_students,num_schools,capacities_generated,num_capacities,num_repeats_profiles,num_repeat_sampler,epsilon,manipulators_ratio,default_fair_num_student,num_manipulations,algorithm,k,possible_percentage_manipulators,average_runtime,average_utility,average_utility_fair_students,average_utility_manipulator_students,average_actual_percentage_manipulators,average_number_manipulations,average_percentage_unassigned_students,average_percentage_unassigned_fair_students,average_percentage_unassigned_manipulator_students
105.0,100,8,True,5,5,50,0.001,0.75,25,8,gs,1,75.0,30.208392715454103,0.1228776899628487,0.0562235509980756,0.1450957362844398,71.16,183.4,27.4,76.0352,11.188266666666667
105.0,100,8,True,5,5,50,0.001,0.75,25,8,gs,2,75.0,31.157484102249143,0.122142954688751,0.0917132161644665,0.1322862008635125,74.0,209.48,24.3344,56.8128,13.508266666666668
105.0,100,8,True,5,5,50,0.001,0.75,25,8,gs,3,75.0,32.858623590469364,0.1272846131145745,0.1177627728977571,0.1304585598535136,70.96,212.8,16.628800000000002,38.022400000000005,9.4976
105.0,100,8,True,5,5,50,0.001,0.75,25,8,gs,4,75.0,35.13171272277832,0.1279230949256984,0.1208161979645062,0.1302920605794291,69.2,190.12,12.632,30.2944,6.744533333333334
105.0,100,8,True,5,5,50,0.001,0.75,25,8,gs,5,75.0,38.03388088226318,0.1281267804727724,0.1234823219648443,0.1296749333087484,69.76,155.08,10.1416,24.1216,5.481599999999999
105.0,100,8,True,5,5,50,0.001,0.75,25,8,gs,6,75.0,41.31163435935974,0.1277631697084392,0.1263533629567171,0.1282331052923466,58.08,101.12,8.2424,16.0256,5.648000000000001
105.0,100,8,True,5,5,50,0.001,0.75,25,8,gs,7,75.0,44.28530787467957,0.127921115382966,0.1263876825005307,0.1284322596771111,51.96,56.08,5.148,11.6768,2.9717333333333333
105.0,100,8,True,5,5,50,0.001,0.75,25,8,gs,8,75.0,44.45946517944336,0.1284089552218709,0.1291321109158001,0.1281679033238945,0.0,0.0,0.0,0.0,0.0
105.0,100,8,True,5,5,50,0.001,0.75,25,8,boston,8,75.0,29.75573977470398,0.1282785205433856,0.1283443672235178,0.1282565716500081,0.0,0.0,0.0,0.0,0.0
106.0,100,8,True,5,5,50,0.001,1.0,0,4,gs,1,100.0,33.951899452209474,0.1312093898814387,0.0,0.1312093898814387,79.64,172.2,27.44,0.0,27.44
106.0,100,8,True,5,5,50,0.001,1.0,0,4,gs,2,100.0,34.784834184646606,0.1344956763475009,0.0,0.1344956763475009,71.72,186.12,22.5536,0.0,22.5536
106.0,100,8,True,5,5,50,0.001,1.0,0,4,gs,3,100.0,36.25468667984009,0.1394580324770625,0.0,0.1394580324770625,82.72,200.8,14.9544,0.0,14.9544
106.0,100,8,True,5,5,50,0.001,1.0,0,4,gs,4,100.0,38.63350046157837,0.1413189404242611,0.0,0.1413189404242611,89.68,185.32,8.8208,0.0,8.8208
106.0,100,8,True,5,5,50,0.001,1.0,0,4,gs,5,100.0,41.98084703445434,0.1414643633805415,0.0,0.1414643633805415,69.84,144.84,6.436800000000001,0.0,6.436800000000001
106.0,100,8,True,5,5,50,0.001,1.0,0,4,gs,6,100.0,45.83287166595459,0.140642478554739,0.0,0.140642478554739,64.88,108.76,4.9264,0.0,4.9264
