experiment_number,num_students,num_schools,capacities_generated,num_capacities,num_repeats_profiles,num_repeat_sampler,epsilon,manipulators_ratio,default_fair_num_student,num_manipulations,algorithm,k,possible_percentage_manipulators,average_runtime,average_utility,average_utility_fair_students,average_utility_manipulator_students,average_actual_percentage_manipulators,average_number_manipulations,average_percentage_unassigned_students,average_percentage_unassigned_fair_students,average_percentage_unassigned_manipulator_students
144.0,200,20,True,5,5,50,0.002,1.0,0,20,gs,1,100.0,1667.6610097122193,0.0408253583076191,0.0,0.0408253583076191,80.7,675.76,46.16,0.0,46.16
144.0,200,20,True,5,5,50,0.002,1.0,0,20,gs,2,100.0,1671.997001581192,0.0408002029041302,0.0,0.0408002029041302,79.42,732.08,45.2396,0.0,45.2396
144.0,200,20,True,5,5,50,0.002,1.0,0,20,gs,3,100.0,1681.9980430698397,0.0430675421874858,0.0,0.0430675421874858,71.82,833.16,39.4068,0.0,39.4068
144.0,200,20,True,5,5,50,0.002,1.0,0,20,gs,4,100.0,1698.0430141925813,0.0439799081690287,0.0,0.0439799081690287,88.1,863.68,36.7844,0.0,36.7844
144.0,200,20,True,5,5,50,0.002,1.0,0,20,gs,5,100.0,1714.287403306961,0.0421183239515312,0.0,0.0421183239515312,74.36,646.92,40.9984,0.0,40.9984
144.0,200,20,True,5,5,50,0.002,1.0,0,20,gs,6,100.0,1740.6519076347352,0.0437628631291882,0.0,0.0437628631291882,72.66,627.44,37.0952,0.0,37.0952
144.0,200,20,True,5,5,50,0.002,1.0,0,20,gs,7,100.0,1772.3351091957093,0.0467317808572419,0.0,0.0467317808572419,86.42,721.56,29.8604,0.0,29.8604
144.0,200,20,True,5,5,50,0.002,1.0,0,20,gs,8,100.0,1805.572406873703,0.0468457710369034,0.0,0.0468457710369034,85.32,612.48,29.0368,0.0,29.0368
144.0,200,20,True,5,5,50,0.002,1.0,0,20,gs,9,100.0,1846.8294074344635,0.0471003634229063,0.0,0.0471003634229063,66.04,500.64,27.8948,0.0,27.8948
144.0,200,20,True,5,5,50,0.002,1.0,0,20,gs,10,100.0,1891.4028055858607,0.0470986334543091,0.0,0.0470986334543091,68.8,437.88,27.6308,0.0,27.6308
144.0,200,20,True,5,5,50,0.002,1.0,0,20,gs,11,100.0,1947.3697517967223,0.0493007163381879,0.0,0.0493007163381879,75.52,456.28,20.4332,0.0,20.4332
144.0,200,20,True,5,5,50,0.002,1.0,0,20,gs,12,100.0,2006.8477376937867,0.0495104631260015,0.0,0.0495104631260015,63.78,359.88,19.1792,0.0,19.1792
144.0,200,20,True,5,5,50,0.002,1.0,0,20,gs,13,100.0,2070.0178965091704,0.0498419421231736,0.0,0.0498419421231736,58.96,296.08,17.3964,0.0,17.3964
144.0,200,20,True,5,5,50,0.002,1.0,0,20,gs,14,100.0,2136.553153524399,0.0498854839980631,0.0,0.0498854839980631,51.58,207.8,16.7636,0.0,16.7636
144.0,200,20,True,5,5,50,0.002,1.0,0,20,gs,15,100.0,2210.5666535663604,0.050087664858389,0.0,0.050087664858389,38.26,145.24,14.658400000000002,0.0,14.658400000000002
144.0,200,20,True,5,5,50,0.002,1.0,0,20,gs,16,100.0,2294.610877866745,0.0501090209036979,0.0,0.0501090209036979,21.14,88.52,13.6976,0.0,13.6976
144.0,200,20,True,5,5,50,0.002,1.0,0,20,gs,17,100.0,2370.845495328904,0.0503094549116764,0.0,0.0503094549116764,21.54,75.28,11.7444,0.0,11.7444
144.0,200,20,True,5,5,50,0.002,1.0,0,20,gs,18,100.0,2440.138572225571,0.0505547124167081,0.0,0.0505547124167081,19.16,56.44,8.788800000000002,0.0,8.788800000000002
144.0,200,20,True,5,5,50,0.002,1.0,0,20,gs,19,100.0,2497.5109008407594,0.0507058818847476,0.0,0.0507058818847476,17.46,35.04,5.9312000000000005,0.0,5.9312000000000005
144.0,200,20,True,5,5,50,0.002,1.0,0,20,gs,20,100.0,2498.741174230576,0.050904138297235,0.0,0.050904138297235,0.0,0.0,0.0,0.0,0.0
144.0,200,20,True,5,5,50,0.002,1.0,0,20,boston,20,100.0,1665.649858341217,0.050908886680205,0.0,0.050908886680205,0.0,0.0,0.0,0.0,0.0
153.0,200,20,True,5,5,50,0.005,1.0,0,20,gs,1,100.0,1226.7631919193268,0.0378503593339153,0.0,0.0378503593339153,74.52,528.6,51.74,0.0,51.74
153.0,200,20,True,5,5,50,0.005,1.0,0,20,gs,2,100.0,1230.283399000168,0.0374916294539443,0.0,0.0374916294539443,69.84,524.6,51.63,0.0,51.63
153.0,200,20,True,5,5,50,0.005,1.0,0,20,gs,3,100.0,1236.9487165641783,0.0380977134428014,0.0,0.0380977134428014,57.06,491.52,49.5976,0.0,49.5976
153.0,200,20,True,5,5,50,0.005,1.0,0,20,gs,4,100.0,1247.386451616287,0.0398128612459066,0.0,0.0398128612459066,71.2,477.12,46.6676,0.0,46.6676
153.0,200,20,True,5,5,50,0.005,1.0,0,20,gs,5,100.0,1262.227879524231,0.0397947639992485,0.0,0.0397947639992485,53.42,397.12,46.576,0.0,46.576
153.0,200,20,True,5,5,50,0.005,1.0,0,20,gs,6,100.0,1281.5370723056794,0.0399033409532014,0.0,0.0399033409532014,54.18,353.84,45.8644,0.0,45.8644
153.0,200,20,True,5,5,50,0.005,1.0,0,20,gs,7,100.0,1307.085304965973,0.0424713706081453,0.0,0.0424713706081453,56.02,373.84,40.2048,0.0,40.2048
153.0,200,20,True,5,5,50,0.005,1.0,0,20,gs,8,100.0,1335.3486099529266,0.0437486865401352,0.0,0.0437486865401352,56.8,331.24,37.5152,0.0,37.5152
153.0,200,20,True,5,5,50,0.005,1.0,0,20,gs,9,100.0,1372.2359395122528,0.0437396061361471,0.0,0.0437396061361471,33.62,245.4,37.1572,0.0,37.1572
153.0,200,20,True,5,5,50,0.005,1.0,0,20,gs,10,100.0,1407.1921752548217,0.0447074462539347,0.0,0.0447074462539347,39.16,222.8,34.6952,0.0,34.6952
153.0,200,20,True,5,5,50,0.005,1.0,0,20,gs,11,100.0,1449.3015839481354,0.0467269421512783,0.0,0.0467269421512783,41.7,221.92,29.0332,0.0,29.0332
153.0,200,20,True,5,5,50,0.005,1.0,0,20,gs,12,100.0,1488.3745458507535,0.0475133261208728,0.0,0.0475133261208728,37.72,176.0,26.3732,0.0,26.3732
153.0,200,20,True,5,5,50,0.005,1.0,0,20,gs,13,100.0,1535.6900443077088,0.0484682565866605,0.0,0.0484682565866605,34.16,147.72,22.7,0.0,22.7
153.0,200,20,True,5,5,50,0.005,1.0,0,20,gs,14,100.0,1581.0101367282869,0.0489445973122409,0.0,0.0489445973122409,30.32,102.36,20.2364,0.0,20.2364
153.0,200,20,True,5,5,50,0.005,1.0,0,20,gs,15,100.0,1629.54619887352,0.0493449880428128,0.0,0.0493449880428128,19.06,62.08,17.9512,0.0,17.9512
153.0,200,20,True,5,5,50,0.005,1.0,0,20,gs,16,100.0,1687.333663930893,0.0497145676452497,0.0,0.0497145676452497,10.6,38.2,15.622800000000002,0.0,15.622800000000002
153.0,200,20,True,5,5,50,0.005,1.0,0,20,gs,17,100.0,1748.607731781006,0.0500411540781246,0.0,0.0500411540781246,11.54,36.96,13.306400000000002,0.0,13.306400000000002
153.0,200,20,True,5,5,50,0.005,1.0,0,20,gs,18,100.0,1797.8174713611602,0.0503783769438827,0.0,0.0503783769438827,9.68,26.72,10.2564,0.0,10.2564
153.0,200,20,True,5,5,50,0.005,1.0,0,20,gs,19,100.0,1841.8087197399136,0.0506709892878959,0.0,0.0506709892878959,9.0,18.08,6.6524,0.0,6.6524
153.0,200,20,True,5,5,50,0.005,1.0,0,20,gs,20,100.0,1843.0002538490296,0.0508545416078827,0.0,0.0508545416078827,0.0,0.0,0.0,0.0,0.0
153.0,200,20,True,5,5,50,0.005,1.0,0,20,boston,20,100.0,1225.078932981491,0.050908886680205,0.0,0.050908886680205,0.0,0.0,0.0,0.0,0.0
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,1,100.0,875.1123571872711,0.0333858267109606,0.0,0.0333858267109606,63.72,354.52,59.66,0.0,59.66
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,2,100.0,877.5594995689393,0.0337140104733541,0.0,0.0337140104733541,52.06,303.04,58.6616,0.0,58.6616
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,3,100.0,882.8110937595368,0.0346941399986326,0.0,0.0346941399986326,39.08,280.12,56.5892,0.0,56.5892
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,4,100.0,889.7810768985748,0.0357765111526951,0.0,0.0357765111526951,49.6,268.04,54.6828,0.0,54.6828
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,5,100.0,899.6738105392456,0.0361490645200915,0.0,0.0361490645200915,27.64,182.92,53.956,0.0,53.956
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,6,100.0,911.3669656467438,0.0374359145681225,0.0,0.0374359145681225,34.74,189.16,51.4388,0.0,51.4388
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,7,100.0,927.6145070648192,0.0392371778875794,0.0,0.0392371778875794,32.24,176.52,47.838,0.0,47.838
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,8,100.0,950.7245922279358,0.0406872471926666,0.0,0.0406872471926666,31.68,165.88,44.762,0.0,44.762
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,9,100.0,974.2528814601898,0.040926953242783,0.0,0.040926953242783,18.38,115.6,43.9324,0.0,43.9324
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,10,100.0,999.4748433303834,0.042716546297172,0.0,0.042716546297172,23.02,114.08,39.8568,0.0,39.8568
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,11,100.0,1033.2022497177124,0.0446218060135502,0.0,0.0446218060135502,24.52,120.08,34.9672,0.0,34.9672
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,12,100.0,1064.9321464443208,0.0458775444920407,0.0,0.0458775444920407,23.62,97.76,31.2056,0.0,31.2056
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,13,100.0,1096.1130624961852,0.0473741986695532,0.0,0.0473741986695532,22.54,78.84,26.4592,0.0,26.4592
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,14,100.0,1129.8864160823823,0.0482724325382428,0.0,0.0482724325382428,18.94,54.72,22.7892,0.0,22.7892
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,15,100.0,1157.206210565567,0.0488529518773331,0.0,0.0488529518773331,10.72,29.2,19.8452,0.0,19.8452
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,16,100.0,1195.1002686691284,0.0494965701451041,0.0,0.0494965701451041,5.36,16.8,16.6232,0.0,16.6232
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,17,100.0,1236.792691450119,0.0498986046057496,0.0,0.0498986046057496,5.94,18.48,14.134,0.0,14.134
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,18,100.0,1275.285523891449,0.0503121975202554,0.0,0.0503121975202554,4.96,13.68,10.951200000000002,0.0,10.951200000000002
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,19,100.0,1308.3723581314086,0.0505988596918871,0.0,0.0505988596918871,5.1,10.2,7.143600000000001,0.0,7.143600000000001
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,20,100.0,1309.5541526412965,0.0508690662680433,0.0,0.0508690662680433,0.0,0.0,0.0,0.0,0.0
162.0,200,20,True,5,5,50,0.01,1.0,0,20,boston,20,100.0,874.0180988883972,0.050908886680205,0.0,0.050908886680205,0.0,0.0,0.0,0.0,0.0
18.0,100,5,True,5,5,50,0.005,1.0,0,5,gs,1,100.0,5.982801370620727,0.2303010479199562,0.0,0.2303010479199562,79.24,152.64,8.52,0.0,8.52
18.0,100,5,True,5,5,50,0.005,1.0,0,5,gs,2,100.0,6.620389804840088,0.2256704311863588,0.0,0.2256704311863588,92.52,159.48,6.303999999999999,0.0,6.303999999999999
18.0,100,5,True,5,5,50,0.005,1.0,0,5,gs,3,100.0,7.479167814254761,0.2181662049159405,0.0,0.2181662049159405,63.92,88.88,5.92,0.0,5.92
18.0,100,5,True,5,5,50,0.005,1.0,0,5,gs,4,100.0,8.262706203460693,0.2156364227796926,0.0,0.2156364227796926,20.72,22.56,2.8512,0.0,2.8512
18.0,100,5,True,5,5,50,0.005,1.0,0,5,gs,5,100.0,8.370748386383056,0.2159734571055923,0.0,0.2159734571055923,0.0,0.0,0.0,0.0,0.0
18.0,100,5,True,5,5,50,0.005,1.0,0,5,boston,5,100.0,5.619436225891113,0.2164501712993387,0.0,0.2164501712993387,0.0,0.0,0.0,0.0,0.0
171.0,300,5,True,5,5,50,0.002,1.0,0,5,gs,1,100.0,39.22923101425171,0.2082824800073551,0.0,0.2082824800073551,71.73333333333333,486.76,15.186666666666667,0.0,15.186666666666667
171.0,300,5,True,5,5,50,0.002,1.0,0,5,gs,2,100.0,43.13912959098816,0.2055881093951753,0.0,0.2055881093951753,95.13333333333334,574.28,8.3408,0.0,8.3408
171.0,300,5,True,5,5,50,0.002,1.0,0,5,gs,3,100.0,49.08301968574524,0.1978542569867331,0.0,0.1978542569867331,76.50666666666666,372.0,6.659466666666667,0.0,6.659466666666667
171.0,300,5,True,5,5,50,0.002,1.0,0,5,gs,4,100.0,54.34675543785095,0.1943327704938087,0.0,0.1943327704938087,50.04,173.68,2.8538666666666668,0.0,2.8538666666666668
171.0,300,5,True,5,5,50,0.002,1.0,0,5,gs,5,100.0,54.77604606628418,0.1923930954191254,0.0,0.1923930954191254,0.0,0.0,0.0,0.0,0.0
171.0,300,5,True,5,5,50,0.002,1.0,0,5,boston,5,100.0,36.93016581535339,0.1922886770021901,0.0,0.1922886770021901,0.0,0.0,0.0,0.0,0.0
180.0,300,5,True,5,5,50,0.005,1.0,0,5,gs,1,100.0,37.56110452651978,0.1957516975388223,0.0,0.1957516975388223,82.28,514.52,17.453333333333333,0.0,17.453333333333333
180.0,300,5,True,5,5,50,0.005,1.0,0,5,gs,2,100.0,41.680064630508426,0.1851621488050534,0.0,0.1851621488050534,70.06666666666666,442.28,19.161066666666667,0.0,19.161066666666667
180.0,300,5,True,5,5,50,0.005,1.0,0,5,gs,3,100.0,47.82274580001831,0.1864016173305301,0.0,0.1864016173305301,72.97333333333333,371.92,10.482666666666669,0.0,10.482666666666669
180.0,300,5,True,5,5,50,0.005,1.0,0,5,gs,4,100.0,53.34112057685852,0.1856003606298467,0.0,0.1856003606298467,55.89333333333334,188.8,5.1997333333333335,0.0,5.1997333333333335
180.0,300,5,True,5,5,50,0.005,1.0,0,5,gs,5,100.0,53.75157862663269,0.184189857509737,0.0,0.184189857509737,0.0,0.0,0.0,0.0,0.0
180.0,300,5,True,5,5,50,0.005,1.0,0,5,boston,5,100.0,35.601860466003416,0.1840559188067152,0.0,0.1840559188067152,0.0,0.0,0.0,0.0,0.0
189.0,300,5,True,5,5,50,0.01,1.0,0,5,gs,1,100.0,38.90175812721253,0.1872562136283062,0.0,0.1872562136283062,83.06666666666666,595.92,13.68,0.0,13.68
189.0,300,5,True,5,5,50,0.01,1.0,0,5,gs,2,100.0,43.03325847625732,0.1831228241034416,0.0,0.1831228241034416,82.33333333333334,531.88,8.508266666666668,0.0,8.508266666666668
189.0,300,5,True,5,5,50,0.01,1.0,0,5,gs,3,100.0,49.20447202682495,0.1790266156809507,0.0,0.1790266156809507,83.36,381.68,6.861866666666668,0.0,6.861866666666668
189.0,300,5,True,5,5,50,0.01,1.0,0,5,gs,4,100.0,54.82932885169983,0.1735158696746383,0.0,0.1735158696746383,39.38666666666666,149.0,6.062666666666667,0.0,6.062666666666667
189.0,300,5,True,5,5,50,0.01,1.0,0,5,gs,5,100.0,55.242432022094725,0.173333974686871,0.0,0.173333974686871,0.0,0.0,0.0,0.0,0.0
189.0,300,5,True,5,5,50,0.01,1.0,0,5,boston,5,100.0,36.692888011932375,0.1734453222719456,0.0,0.1734453222719456,0.0,0.0,0.0,0.0,0.0
198.0,300,10,True,5,5,50,0.002,1.0,0,10,gs,1,100.0,329.93052377700803,0.0978859529301013,0.0,0.0978859529301013,90.14666666666666,898.4,25.493333333333336,0.0,25.493333333333336
198.0,300,10,True,5,5,50,0.002,1.0,0,10,gs,2,100.0,336.12924158096314,0.0931952848393836,0.0,0.0931952848393836,93.29333333333334,925.8,28.077066666666664,0.0,28.077066666666664
198.0,300,10,True,5,5,50,0.002,1.0,0,10,gs,3,100.0,349.30533858299253,0.0989926739680525,0.0,0.0989926739680525,80.41333333333333,961.6,19.17066666666667,0.0,19.17066666666667
198.0,300,10,True,5,5,50,0.002,1.0,0,10,gs,4,100.0,366.3058316612244,0.1003125148259574,0.0,0.1003125148259574,95.41333333333334,943.2,13.966133333333335,0.0,13.966133333333335
198.0,300,10,True,5,5,50,0.002,1.0,0,10,gs,5,100.0,389.9260420894623,0.0987900359004498,0.0,0.0987900359004498,79.62666666666667,678.56,14.470933333333337,0.0,14.470933333333337
198.0,300,10,True,5,5,50,0.002,1.0,0,10,gs,6,100.0,416.7633162212372,0.1000399206738414,0.0,0.1000399206738414,92.42666666666668,606.56,9.564533333333332,0.0,9.564533333333332
198.0,300,10,True,5,5,50,0.002,1.0,0,10,gs,7,100.0,440.1078838348389,0.0989919396811347,0.0,0.0989919396811347,60.06666666666667,326.24,9.825066666666666,0.0,9.825066666666666
198.0,300,10,True,5,5,50,0.002,1.0,0,10,gs,8,100.0,464.6908665275574,0.0997651882868682,0.0,0.0997651882868682,51.45333333333333,224.6,5.8074666666666666,0.0,5.8074666666666666
198.0,300,10,True,5,5,50,0.002,1.0,0,10,gs,9,100.0,485.70921546936034,0.0993827919966351,0.0,0.0993827919966351,33.986666666666665,107.28,4.040533333333333,0.0,4.040533333333333
198.0,300,10,True,5,5,50,0.002,1.0,0,10,gs,10,100.0,486.4408634090424,0.0997214321315692,0.0,0.0997214321315692,0.0,0.0,0.0,0.0,0.0
198.0,300,10,True,5,5,50,0.002,1.0,0,10,boston,10,100.0,325.9491109085083,0.0996792648887358,0.0,0.0996792648887358,0.0,0.0,0.0,0.0,0.0
207.0,300,10,True,5,5,50,0.005,1.0,0,10,gs,1,100.0,264.5523277282715,0.1025119444205137,0.0,0.1025119444205137,76.82666666666667,845.08,23.64,0.0,23.64
207.0,300,10,True,5,5,50,0.005,1.0,0,10,gs,2,100.0,271.96559710502623,0.1005072612953117,0.0,0.1005072612953117,98.01333333333334,954.88,21.4584,0.0,21.4584
207.0,300,10,True,5,5,50,0.005,1.0,0,10,gs,3,100.0,283.6878989982605,0.1047844553282944,0.0,0.1047844553282944,90.70666666666666,980.24,14.726133333333332,0.0,14.726133333333332
207.0,300,10,True,5,5,50,0.005,1.0,0,10,gs,4,100.0,296.10288659095767,0.0969426776131423,0.0,0.0969426776131423,70.97333333333334,651.68,22.526933333333336,0.0,22.526933333333336
207.0,300,10,True,5,5,50,0.005,1.0,0,10,gs,5,100.0,311.42011452674865,0.1025791362296789,0.0,0.1025791362296789,84.10666666666668,619.4,14.446666666666667,0.0,14.446666666666667
207.0,300,10,True,5,5,50,0.005,1.0,0,10,gs,6,100.0,329.51631137847903,0.1016837844447662,0.0,0.1016837844447662,59.49333333333333,380.44,14.6672,0.0,14.6672
207.0,300,10,True,5,5,50,0.005,1.0,0,10,gs,7,100.0,350.4710983753204,0.102853636621334,0.0,0.102853636621334,55.69333333333333,284.64,10.365333333333332,0.0,10.365333333333332
207.0,300,10,True,5,5,50,0.005,1.0,0,10,gs,8,100.0,371.3816440296173,0.1029499860567591,0.0,0.1029499860567591,38.12,157.12,7.699466666666667,0.0,7.699466666666667
207.0,300,10,True,5,5,50,0.005,1.0,0,10,gs,9,100.0,388.843109703064,0.1032206349458099,0.0,0.1032206349458099,18.586666666666662,58.04,4.6192,0.0,4.6192
207.0,300,10,True,5,5,50,0.005,1.0,0,10,gs,10,100.0,389.5378822517395,0.1037143235829144,0.0,0.1037143235829144,0.0,0.0,0.0,0.0,0.0
207.0,300,10,True,5,5,50,0.005,1.0,0,10,boston,10,100.0,260.0371790981293,0.1037540913634496,0.0,0.1037540913634496,0.0,0.0,0.0,0.0,0.0
