experiment_number,num_students,num_schools,capacities_generated,num_capacities,num_repeats_profiles,num_repeat_sampler,epsilon,manipulators_ratio,default_fair_num_student,num_manipulations,algorithm,k,possible_percentage_manipulators,average_runtime,average_utility,average_utility_fair_students,average_utility_manipulator_students,average_actual_percentage_manipulators,average_number_manipulations,average_percentage_unassigned_students,average_percentage_unassigned_fair_students,average_percentage_unassigned_manipulator_students
120.0,100,8,True,5,5,50,0.002,1.0,0,8,gs,7,100.0,58.73459322929382,0.1325647364925099,0.0,0.1325647364925099,45.92,48.44,4.027200000000001,0.0,4.027200000000001
120.0,100,8,True,5,5,50,0.002,1.0,0,8,gs,8,100.0,58.96791644096375,0.1326557752166648,0.0,0.1326557752166648,0.0,0.0,0.0,0.0,0.0
120.0,100,8,True,5,5,50,0.002,1.0,0,8,boston,8,100.0,39.33380442619324,0.1326860684000876,0.0,0.1326860684000876,0.0,0.0,0.0,0.0,0.0
124.0,100,8,True,5,5,50,0.005,0.5,50,4,gs,1,50.0,16.09777844429016,0.0885401824646785,0.0603463229660316,0.1167340419633254,49.88,117.48,51.76,73.6304,29.8896
124.0,100,8,True,5,5,50,0.005,0.5,50,4,gs,2,50.0,16.463002853393554,0.0958519407199855,0.0628550062737539,0.128848875166217,50.0,135.76,41.8768,70.7248,13.0288
124.0,100,8,True,5,5,50,0.005,0.5,50,4,gs,3,50.0,17.240484294891356,0.1015969003018626,0.0777318309530189,0.1254619696507064,47.68,129.96,33.3176,60.9984,5.636800000000001
124.0,100,8,True,5,5,50,0.005,0.5,50,4,gs,4,50.0,18.55848534584045,0.104340239903915,0.0893312520762663,0.1193492277315637,48.08,123.76,26.5016,50.328,2.6752
124.0,100,8,True,5,5,50,0.005,0.5,50,4,gs,5,50.0,20.16217079162597,0.105097493112767,0.0930013882312694,0.1171935979942646,46.64,85.44,24.1472,45.7664,2.528
124.0,100,8,True,5,5,50,0.005,0.5,50,4,gs,6,50.0,22.00080316543579,0.1106328029398469,0.105379459442175,0.1158861464375188,36.52,57.2,14.8656,27.5376,2.1936
124.0,100,8,True,5,5,50,0.005,0.5,50,4,gs,7,50.0,23.60212661743164,0.1131662912352077,0.1125252352608657,0.1138073472095497,22.0,24.8,8.2512,12.8368,3.6656
124.0,100,8,True,5,5,50,0.005,0.5,50,4,gs,8,50.0,23.75300603866577,0.1144711035647357,0.1145571055105201,0.1143851016189513,0.0,0.0,0.0,0.0,0.0
124.0,100,8,True,5,5,50,0.005,0.5,50,4,boston,8,50.0,15.934631052017211,0.114523999444553,0.1143821885044281,0.1146658103846779,0.0,0.0,0.0,0.0,0.0
125.0,100,8,True,5,5,50,0.005,0.5,50,6,gs,1,50.0,15.672602977752684,0.1027571389511364,0.0460457090568258,0.1594685688454469,49.36,126.92,40.72,79.8848,1.5552
125.0,100,8,True,5,5,50,0.005,0.5,50,6,gs,2,50.0,16.136581840515138,0.113450230847746,0.0771399087658309,0.149760552929661,50.0,132.48,33.6256,63.12480000000001,4.1264
125.0,100,8,True,5,5,50,0.005,0.5,50,6,gs,3,50.0,16.94117470741272,0.1187306985692608,0.1014348950639934,0.1360265020745283,38.36,94.96,28.2904,47.54560000000001,9.0352
125.0,100,8,True,5,5,50,0.005,0.5,50,6,gs,4,50.0,18.114236888885497,0.1243826024013577,0.1057325394091745,0.1430326653935409,49.92,91.32,21.6728,42.7824,0.5632
125.0,100,8,True,5,5,50,0.005,0.5,50,6,gs,5,50.0,19.72154794692993,0.1335766997348174,0.1294857308854607,0.137667668584174,37.8,68.48,11.764,19.2944,4.2336
125.0,100,8,True,5,5,50,0.005,0.5,50,6,gs,6,50.0,21.38024470329285,0.1350662430646281,0.133603050743132,0.1365294353861242,28.2,41.24,8.1472,11.8672,4.4272
125.0,100,8,True,5,5,50,0.005,0.5,50,6,gs,7,50.0,22.969974632263185,0.1362932094531815,0.1361899281001961,0.1363964908061669,16.96,17.8,4.9888,6.3104,3.6672
125.0,100,8,True,5,5,50,0.005,0.5,50,6,gs,8,50.0,23.107204189300536,0.1371993076081673,0.1372875802505197,0.1371110349658149,0.0,0.0,0.0,0.0,0.0
125.0,100,8,True,5,5,50,0.005,0.5,50,6,boston,8,50.0,15.443313608169555,0.1371203539977947,0.1374152405350846,0.1368254674605047,0.0,0.0,0.0,0.0,0.0
126.0,100,8,True,5,5,50,0.005,0.5,50,8,gs,1,50.0,16.444820432662965,0.0958046271514499,0.0582829274061712,0.1333263268967286,47.44,148.8,42.2,74.8112,9.5888
126.0,100,8,True,5,5,50,0.005,0.5,50,8,gs,2,50.0,16.97003779411316,0.0960760608201484,0.0601157414835845,0.1320363801567123,49.88,146.64,39.5192,72.6768,6.361599999999999
126.0,100,8,True,5,5,50,0.005,0.5,50,8,gs,3,50.0,17.76483612060547,0.0965726315022913,0.0710590168691886,0.122086246135394,42.84,101.96,38.5656,64.672,12.4592
126.0,100,8,True,5,5,50,0.005,0.5,50,8,gs,4,50.0,18.930866289138795,0.1055573021867015,0.0892076537107826,0.1219069506626203,42.24,90.72,29.808,49.8608,9.7552
126.0,100,8,True,5,5,50,0.005,0.5,50,8,gs,5,50.0,20.51328848838806,0.1126649766935356,0.1021350832846153,0.123194870102456,45.72,78.04,19.6024,36.5392,2.6656
126.0,100,8,True,5,5,50,0.005,0.5,50,8,gs,6,50.0,22.242329444885254,0.1188529054933715,0.1166400402011277,0.1210657707856153,33.52,49.32,10.2024,17.206400000000002,3.1984000000000004
126.0,100,8,True,5,5,50,0.005,0.5,50,8,gs,7,50.0,23.688000288009643,0.1212669718511574,0.121351290345441,0.1211826533568738,15.16,16.4,4.1368,5.1792,3.0944
126.0,100,8,True,5,5,50,0.005,0.5,50,8,gs,8,50.0,23.83144423484802,0.1219899975064741,0.122511863005531,0.1214681320074173,0.0,0.0,0.0,0.0,0.0
126.0,100,8,True,5,5,50,0.005,0.5,50,8,boston,8,50.0,16.13046085357666,0.1222602858304534,0.1227197916642869,0.1218007799966199,0.0,0.0,0.0,0.0,0.0
127.0,100,8,True,5,5,50,0.005,0.75,25,4,gs,1,75.0,23.410934286117552,0.1340661228370009,0.0991913025789421,0.1456910629230205,63.04,140.36,28.52,56.3328,19.249066666666668
127.0,100,8,True,5,5,50,0.005,0.75,25,4,gs,2,75.0,23.98298192024231,0.1306023912117546,0.1133290527557768,0.1363601706970805,64.4,141.6,27.4688,46.5632,21.104
127.0,100,8,True,5,5,50,0.005,0.75,25,4,gs,3,75.0,25.166659936904907,0.1376778856880677,0.1230775793675969,0.142544654461558,70.2,152.6,19.0792,38.406400000000005,12.6368
127.0,100,8,True,5,5,50,0.005,0.75,25,4,gs,4,75.0,26.90309760093689,0.1412169368537759,0.133690597478342,0.1437257166455871,61.6,124.96,12.8456,26.550400000000003,8.277333333333333
127.0,100,8,True,5,5,50,0.005,0.75,25,4,gs,5,75.0,29.206192531585693,0.1411550379258037,0.1350860645138812,0.1431780290631112,40.48,74.64,11.7608,21.84,8.401066666666667
127.0,100,8,True,5,5,50,0.005,0.75,25,4,gs,6,75.0,31.678068294525147,0.1426829630116025,0.1391470017058683,0.1438616167801806,34.0,48.92,7.2776,15.8496,4.420266666666667
127.0,100,8,True,5,5,50,0.005,0.75,25,4,gs,7,75.0,34.10974559783936,0.1433294713727191,0.1428582784607542,0.1434865356767074,22.24,23.84,4.9264,6.774400000000001,4.3104000000000005
127.0,100,8,True,5,5,50,0.005,0.75,25,4,gs,8,75.0,34.28656741142273,0.14409427384795,0.1443073242257146,0.1440232570553618,0.0,0.0,0.0,0.0,0.0
127.0,100,8,True,5,5,50,0.005,0.75,25,4,boston,8,75.0,23.112560939788818,0.1440884753519457,0.144265838141547,0.1440293544220785,0.0,0.0,0.0,0.0,0.0
128.0,100,8,True,5,5,50,0.005,0.75,25,6,gs,1,75.0,27.37421107292176,0.1062638544297105,0.0766613745961485,0.1161313477075645,68.32,195.72,35.32,66.55680000000001,24.907733333333336
128.0,100,8,True,5,5,50,0.005,0.75,25,6,gs,2,75.0,28.30477330207825,0.1074503711140097,0.0820007995285405,0.1159335616424995,63.08,207.08,30.0824,61.0688,19.7536
128.0,100,8,True,5,5,50,0.005,0.75,25,6,gs,3,75.0,29.88726873397827,0.110008246234871,0.0909686178828083,0.1163547890188919,73.12,213.28,24.021600000000003,53.4784,14.202666666666666
128.0,100,8,True,5,5,50,0.005,0.75,25,6,gs,4,75.0,32.08819569587708,0.1100754293939536,0.1010795122794687,0.1130740684321152,70.6,164.96,22.2992,44.13440000000001,15.0208
128.0,100,8,True,5,5,50,0.005,0.75,25,6,gs,5,75.0,34.50417767524719,0.1100818623125012,0.0993641221144593,0.1136544423785151,52.56,100.76,21.376,40.9088,14.865066666666667
128.0,100,8,True,5,5,50,0.005,0.75,25,6,gs,6,75.0,37.392888946533205,0.1147383295633212,0.1077981734431449,0.1170517149367132,57.72,87.0,10.1048,27.222400000000004,4.398933333333334
